Campaign_ID,Duration,Campaign_Channel,Conversion_Rate,Campaign_Cost,ROMI,Country,Clicks,Impressions,StartDate,Target_Gender,Target_Age,Product_ID,Campaign_Channel_ID,Country_code,Product,Product Subcategory,Product Category,Price (USD),Population,GDP,Revenue,CTR,CPC
18155,60,Instagram,0.05,1900.0,2.5789473684210527,United Kingdom,652.0,6501.0,2023-09-13,Women,25-34,27,2,UK,Rebel Razor,Running Shoes,Shoes,100,67.33,2831,6800.0,0.10029226272881095,2.914110429447853
18157,30,YouTube,0.24,2000.0,2.344,South Africa,477.0,8543.0,2023-03-22,Men,25-34,41,5,ZA,Bucket Hat,Headwear,Accessories,32,60.61,351,6688.0,0.0558351867025635,4.1928721174004195
18162,15,Instagram,0.01,1500.0,2.3566666666666665,United Kingdom,335.0,6948.0,2021-10-27,Men,18-24,24,2,UK,Rebel Vision,Lifestyle Shoes,Shoes,95,67.33,2831,5035.0,0.04821531375935521,4.477611940298507
18188,45,YouTube,0.08,2700.0,2.8,Spain,634.0,7429.0,2023-10-01,Women,35-44,39,5,SP,Backpack,Bags,Accessories,95,47.42,1394,10260.0,0.08534123031363575,4.2586750788643535
18195,45,Facebook,0.09,1100.0,2.6,Germany,401.0,5056.0,2021-11-30,Women,25-34,35,6,DE,Rebel Pro,Tennis Shoes,Shoes,110,83.2,3862,3960.0,0.0793117088607595,2.743142144638404
18199,60,Instagram,0.12,900.0,3.4,United Kingdom,539.0,7310.0,2021-11-24,Men,25-34,43,2,UK,Visor,Headwear,Accessories,20,67.33,2831,3960.0,0.07373461012311902,1.6697588126159555
18205,60,YouTube,0.22,500.0,0.504,South Africa,774.0,6394.0,2022-05-11,Men,25-34,15,5,ZA,Ankle Socks,Socks,Clothing,8,60.61,351,752.0,0.12105098529871755,0.6459948320413437
18208,15,Instagram,0.12,1200.0,1.75,South Africa,340.0,4178.0,2022-05-02,Women,25-34,43,2,ZA,Visor,Headwear,Accessories,20,60.61,351,3300.0,0.0813786500718047,3.5294117647058822
18214,15,Facebook,0.07,1700.0,1.0058823529411764,Germany,545.0,5539.0,2023-11-01,Women,25-34,4,6,DE,Just Rebels Jacket,Jackets,Clothing,155,83.2,3862,3410.0,0.09839321177107781,3.1192660550458715
18218,30,Instagram,0.03,1800.0,1.6388888888888888,France,246.0,7719.0,2023-11-15,Women,35-44,46,2,FR,Rebel Glow,Sunglasses,Accessories,125,67.75,2716,4750.0,0.031869413136416634,7.317073170731708
18234,30,Instagram,0.06,500.0,1.47,South Africa,266.0,3500.0,2022-06-16,Men,25-34,39,2,ZA,Backpack,Bags,Accessories,95,60.61,351,1235.0,0.076,1.8796992481203008
18235,15,Google Ads,0.05,2700.0,3.0,France,608.0,10457.0,2022-12-23,Women,25-34,26,3,FR,Rebel Run,Running Shoes,Shoes,120,67.75,2716,10800.0,0.05814287080424596,4.440789473684211
18245,60,Facebook,0.14,400.0,1.2,South Africa,601.0,3070.0,2023-06-11,Women,35-44,10,6,ZA,Running Shorts,Shorts,Clothing,40,60.61,351,880.0,0.19576547231270358,0.6655574043261231
18251,45,Facebook,0.12,2400.0,3.4,France,626.0,13741.0,2021-01-30,Men,18-24,32,6,FR,Rebel Fly,Soccer Shoes,Shoes,120,67.75,2716,10560.0,0.04555709191470781,3.8338658146964857
18252,45,Google Ads,0.08,1600.0,0.96875,Spain,341.0,3825.0,2021-01-07,Men,18-24,47,3,SP,Rebel Sport,Watches,Accessories,150,47.42,1394,3150.0,0.08915032679738562,4.69208211143695
18255,60,YouTube,0.17,2300.0,0.9130434782608695,France,1364.0,18215.0,2021-01-03,All,All,21,5,FR,Cargo pants,Pants,Clothing,80,67.75,2716,4400.0,0.07488333790831732,1.686217008797654
18269,30,YouTube,0.08,2500.0,2.99,Germany,816.0,8228.0,2022-01-14,All,All,31,5,DE,Rebel Legend,Soccer Shoes,Shoes,175,83.2,3862,9975.0,0.09917355371900827,3.0637254901960786
18290,60,Instagram,0.05,1600.0,3.33125,United Kingdom,811.0,6966.0,2021-02-10,Men,25-34,37,2,UK,Duffel Bag,Bags,Accessories,210,67.33,2831,6930.0,0.11642262417456216,1.972872996300863
18302,60,Facebook,0.07,700.0,0.5857142857142857,Germany,842.0,7265.0,2023-02-06,Men,25-34,18,6,DE,Tank Undershirt,Underwear,Clothing,15,83.2,3862,1110.0,0.11589814177563662,0.831353919239905
18303,30,Facebook,0.02,1500.0,2.513333333333333,Germany,827.0,7102.0,2023-02-09,Women,35-44,22,6,DE,Rebel Max,Lifestyle Shoes,Shoes,170,83.2,3862,5270.0,0.11644607152914672,1.8137847642079807
18308,45,YouTube,0.1,1100.0,0.45454545454545453,South Africa,523.0,6654.0,2023-08-22,Women,25-34,21,5,ZA,Cargo pants,Pants,Clothing,80,60.61,351,1600.0,0.07859933874361287,2.1032504780114722
18316,45,Website,0.01,1700.0,0.9882352941176471,Spain,356.0,3187.0,2021-03-16,Men,25-34,5,1,SP,Puffer Jacket,Jackets,Clothing,130,47.42,1394,3380.0,0.11170379667398808,4.775280898876405
18321,60,YouTube,0.14,3200.0,1.509375,United Kingdom,1393.0,12954.0,2022-03-20,Men,18-24,13,5,UK,No-Show Socks,Socks,Clothing,10,67.33,2831,8030.0,0.10753435232360661,2.297200287150036
18323,45,Email,0.04,1200.0,3.5,Spain,225.0,3377.0,2022-03-02,Men,18-24,48,4,SP,Rebel Casual,Watches,Accessories,200,47.42,1394,5400.0,0.06662718389102754,5.333333333333333
18334,45,Google Ads,0.06,1900.0,3.0657894736842106,Germany,765.0,12890.0,2023-03-11,Women,35-44,45,3,DE,Rebel Shine,Sunglasses,Accessories,75,83.2,3862,7725.0,0.05934833204034135,2.4836601307189543
18341,15,Instagram,0.04,1900.0,1.818421052631579,Spain,469.0,10098.0,2021-04-17,Women,35-44,38,2,SP,Crossbody Bag,Bags,Accessories,45,47.42,1394,5355.0,0.04644484056248762,4.051172707889126
18345,15,YouTube,0.14,6200.0,2.35758064516129,United Kingdom,870.0,16292.0,2021-04-05,All,All,44,5,UK,Headband,Headwear,Accessories,9,67.33,2831,20817.0,0.05340044193469187,7.126436781609195
18355,30,Google Ads,0.09,1600.0,2.93125,France,516.0,11913.0,2022-04-07,Men,18-24,22,3,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,6290.0,0.04331402669352808,3.10077519379845
18367,45,Google Ads,0.07,1000.0,2.34,Spain,268.0,2702.0,2023-04-13,Women,35-44,43,3,SP,Visor,Headwear,Accessories,20,47.42,1394,3340.0,0.09918578830495929,3.7313432835820897
18370,60,Email,0.06,1500.0,0.9166666666666666,France,236.0,4096.0,2023-04-10,Women,25-34,46,4,FR,Rebel Glow,Sunglasses,Accessories,125,67.75,2716,2875.0,0.0576171875,6.3559322033898304
18381,30,Website,0.13,2000.0,4.1,Germany,587.0,14946.0,2022-05-18,Women,35-44,32,1,DE,Rebel Fly,Soccer Shoes,Shoes,120,83.2,3862,10200.0,0.03927472233373478,3.4071550255536627
18390,15,Email,0.08,100.0,2.12,South Africa,142.0,1812.0,2022-11-21,Men,25-34,14,4,ZA,Training Crew Socks,Socks,Clothing,12,60.61,351,312.0,0.07836644591611479,0.704225352112676
18420,60,Google Ads,0.03,1100.0,3.2181818181818183,Spain,240.0,3082.0,2022-06-08,All,All,41,3,SP,Bucket Hat,Headwear,Accessories,32,47.42,1394,4640.0,0.07787151200519143,4.583333333333333
18434,30,YouTube,0.17,3900.0,4.6,France,880.0,11020.0,2021-07-27,All,All,36,5,FR,Rebel Response,Tennis Shoes,Shoes,140,67.75,2716,21840.0,0.07985480943738657,4.431818181818182
18442,15,Google Ads,0.09,900.0,2.9,Spain,187.0,3235.0,2022-07-13,Men,18-24,42,3,SP,Beanie,Headwear,Accessories,30,47.42,1394,3510.0,0.05780525502318393,4.81283422459893
18446,60,Website,0.02,500.0,0.944,France,150.0,3336.0,2022-07-24,All,All,14,1,FR,Training Crew Socks,Socks,Clothing,12,67.75,2716,972.0,0.044964028776978415,3.3333333333333335
18517,60,Email,0.06,100.0,1.3,South Africa,231.0,1317.0,2023-03-19,Women,25-34,28,4,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,230.0,0.17539863325740318,0.4329004329004329
18522,45,YouTube,0.08,4300.0,2.5813953488372094,Germany,1181.0,11705.0,2023-09-26,Men,18-24,31,5,DE,Rebel Legend,Soccer Shoes,Shoes,175,83.2,3862,15400.0,0.10089705254164887,3.6409822184589333
18543,60,Website,0.09,600.0,1.5066666666666666,Germany,1201.0,9993.0,2022-10-13,Women,25-34,15,1,DE,Ankle Socks,Socks,Clothing,8,83.2,3862,1504.0,0.12018412889022316,0.4995836802664446
18560,45,Website,0.03,3300.0,3.390909090909091,United Kingdom,453.0,6866.0,2021-11-20,Women,35-44,37,1,UK,Duffel Bag,Bags,Accessories,210,67.33,2831,14490.0,0.06597727934750947,7.28476821192053
18567,60,Instagram,0.11,600.0,3.5,South Africa,226.0,3855.0,2022-05-15,Women,25-34,38,2,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,2700.0,0.05862516212710765,2.6548672566371683
18574,30,YouTube,0.22,3600.0,3.0225,France,1103.0,20053.0,2022-11-15,Women,25-34,44,5,FR,Headband,Headwear,Accessories,9,67.75,2716,14481.0,0.05500423876726674,3.2638259292837715
18576,60,Email,0.14,2500.0,2.78,Germany,886.0,7892.0,2023-11-03,Men,18-24,37,4,DE,Duffel Bag,Bags,Accessories,210,83.2,3862,9450.0,0.11226558540293968,2.8216704288939054
18591,60,Instagram,0.06,1100.0,3.3636363636363638,France,840.0,6073.0,2021-12-19,All,All,47,2,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,4800.0,0.13831714144574345,1.3095238095238095
18595,45,Email,0.05,1000.0,1.1,Germany,471.0,8140.0,2022-12-06,Women,35-44,1,4,DE,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,83.2,3862,2100.0,0.057862407862407865,2.1231422505307855
18597,45,Instagram,0.08,1500.0,2.5,France,529.0,5833.0,2022-12-26,Women,35-44,34,2,FR,Rebel Court,Tennis Shoes,Shoes,70,67.75,2716,5250.0,0.09069089662266415,2.835538752362949
18605,15,Instagram,0.02,4700.0,0.825531914893617,France,407.0,7278.0,2023-12-31,Men,25-34,2,2,FR,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,67.75,2716,8580.0,0.05592195658147843,11.547911547911548
18607,60,Google Ads,0.04,700.0,0.32857142857142857,United Kingdom,394.0,4745.0,2023-12-29,Men,18-24,4,3,UK,Just Rebels Jacket,Jackets,Clothing,155,67.33,2831,930.0,0.08303477344573235,1.7766497461928934
18618,15,YouTube,0.18,1000.0,1.25,South Africa,717.0,6608.0,2021-07-10,Women,35-44,46,5,ZA,Rebel Glow,Sunglasses,Accessories,125,60.61,351,2250.0,0.1085048426150121,1.394700139470014
18626,45,Google Ads,0.03,1800.0,3.011111111111111,Germany,690.0,12233.0,2022-01-10,Men,18-24,24,3,DE,Rebel Vision,Lifestyle Shoes,Shoes,95,83.2,3862,7220.0,0.056404806670481485,2.608695652173913
18630,15,Instagram,0.02,3800.0,2.7697368421052633,United Kingdom,693.0,10920.0,2022-01-13,Men,25-34,45,2,UK,Rebel Shine,Sunglasses,Accessories,75,67.33,2831,14325.0,0.06346153846153846,5.483405483405483
18641,30,Website,0.1,5300.0,0.8226415094339623,United Kingdom,564.0,9086.0,2023-01-25,Women,25-34,17,1,UK,Undershirt,Underwear,Clothing,20,67.33,2831,9660.0,0.06207351970063835,9.397163120567376
18643,15,Facebook,0.07,2900.0,1.6310344827586207,Germany,544.0,8178.0,2023-01-14,Men,18-24,34,6,DE,Rebel Court,Tennis Shoes,Shoes,70,83.2,3862,7630.0,0.0665199315235999,5.330882352941177
18664,15,Google Ads,0.05,1700.0,0.6058823529411764,Spain,347.0,4353.0,2022-02-14,Men,18-24,12,3,SP,Basketball Shorts,Shorts,Clothing,70,47.42,1394,2730.0,0.07971513898460832,4.899135446685879
18673,15,Google Ads,0.11,1900.0,0.9421052631578948,France,903.0,8932.0,2023-02-02,All,All,18,3,FR,Tank Undershirt,Underwear,Clothing,15,67.75,2716,3690.0,0.10109717868338558,2.104097452934662
18674,45,Google Ads,0.02,1300.0,3.2830769230769232,South Africa,316.0,2895.0,2023-08-03,Men,18-24,41,3,ZA,Bucket Hat,Headwear,Accessories,32,60.61,351,5568.0,0.10915371329879102,4.113924050632911
18684,45,Email,0.04,2100.0,2.869047619047619,France,506.0,7789.0,2021-03-19,Men,25-34,46,4,FR,Rebel Glow,Sunglasses,Accessories,125,67.75,2716,8125.0,0.06496340993709077,4.150197628458498
18697,15,Email,0.05,2200.0,1.1136363636363635,France,610.0,10421.0,2023-03-03,All,All,47,4,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,4650.0,0.0585356491699453,3.6065573770491803
18699,60,Instagram,0.08,1700.0,1.8764705882352941,United Kingdom,523.0,5570.0,2023-03-06,Women,25-34,42,2,UK,Beanie,Headwear,Accessories,30,67.33,2831,4890.0,0.09389587073608617,3.2504780114722753
18701,30,Google Ads,0.09,3200.0,2.828125,Germany,739.0,9334.0,2023-03-26,Men,25-34,34,3,DE,Rebel Court,Tennis Shoes,Shoes,70,83.2,3862,12250.0,0.07917291622026998,4.330175913396482
18733,60,Google Ads,0.07,2400.0,1.1666666666666667,France,891.0,3944.0,2023-04-11,Men,25-34,16,3,FR,Boxer Briefs,Underwear,Clothing,40,67.75,2716,5200.0,0.22591277890466532,2.6936026936026938
18738,45,Instagram,0.05,600.0,1.9333333333333333,South Africa,118.0,5466.0,2021-11-11,Men,25-34,35,2,ZA,Rebel Pro,Tennis Shoes,Shoes,110,60.61,351,1760.0,0.021587998536406878,5.084745762711864
18754,45,Instagram,0.07,900.0,4.316666666666666,France,574.0,5783.0,2022-05-27,All,All,33,2,FR,Rebel Force,Soccer Shoes,Shoes,145,67.75,2716,4785.0,0.09925644129344631,1.5679442508710801
18768,45,Facebook,0.1,4100.0,2.395121951219512,United Kingdom,535.0,11142.0,2021-06-16,Men,25-34,8,6,UK,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.33,2831,13920.0,0.0480165140908275,7.663551401869159
18773,60,Email,0.02,1300.0,0.7692307692307693,United Kingdom,506.0,7695.0,2021-06-01,Women,25-34,20,4,UK,Track pants,Pants,Clothing,100,67.33,2831,2300.0,0.06575698505523067,2.569169960474308
18774,45,Google Ads,0.02,1400.0,3.642857142857143,United Kingdom,554.0,4355.0,2021-06-21,Women,25-34,40,3,UK,Golf Cap,Headwear,Accessories,25,67.33,2831,6500.0,0.1272101033295063,2.527075812274368
18792,45,YouTube,0.07,9400.0,1.4734042553191489,France,999.0,13372.0,2023-06-25,Women,25-34,4,5,FR,Just Rebels Jacket,Jackets,Clothing,155,67.75,2716,23250.0,0.07470834579718816,9.40940940940941
18799,45,Instagram,0.04,800.0,3.5,South Africa,295.0,4069.0,2021-01-07,Men,25-34,30,2,ZA,Rebel Boost,Basketball Shoes,Shoes,180,60.61,351,3600.0,0.07249938559842713,2.711864406779661
18800,15,YouTube,0.04,1700.0,3.6411764705882352,Spain,626.0,6973.0,2021-07-02,Men,18-24,42,5,SP,Beanie,Headwear,Accessories,30,47.42,1394,7890.0,0.08977484583393087,2.7156549520766773
18822,30,Instagram,0.04,1300.0,2.1423076923076922,United Kingdom,778.0,8158.0,2023-07-27,Women,25-34,39,2,UK,Backpack,Bags,Accessories,95,67.33,2831,4085.0,0.0953665113998529,1.6709511568123394
18879,45,YouTube,0.09,2400.0,0.8958333333333334,United Kingdom,853.0,13379.0,2023-09-17,Men,25-34,23,5,UK,Rebel Club,Lifestyle Shoes,Shoes,130,67.33,2831,4550.0,0.0637566335301592,2.8135990621336457
18888,15,YouTube,0.17,1400.0,2.1,Spain,608.0,9008.0,2023-09-01,Women,25-34,34,5,SP,Rebel Court,Tennis Shoes,Shoes,70,47.42,1394,4340.0,0.0674955595026643,2.3026315789473686
18892,45,Facebook,0.14,2200.0,3.390909090909091,France,980.0,15515.0,2021-10-14,Women,25-34,37,6,FR,Duffel Bag,Bags,Accessories,210,67.75,2716,9660.0,0.06316467934257171,2.2448979591836733
18898,30,YouTube,0.26,5100.0,3.1176470588235294,France,1975.0,12801.0,2021-10-02,Men,25-34,48,5,FR,Rebel Casual,Watches,Accessories,200,67.75,2716,21000.0,0.15428482149832046,2.5822784810126582
18909,60,Instagram,0.04,900.0,3.066666666666667,France,315.0,2410.0,2023-10-25,Women,25-34,42,2,FR,Beanie,Headwear,Accessories,30,67.75,2716,3660.0,0.13070539419087138,2.857142857142857
18921,15,Facebook,0.01,400.0,1.7,Germany,326.0,9023.0,2021-11-18,Women,25-34,14,6,DE,Training Crew Socks,Socks,Clothing,12,83.2,3862,1080.0,0.036129890280394546,1.2269938650306749
18931,45,Website,0.02,800.0,1.625,France,253.0,4332.0,2022-11-23,Women,35-44,12,1,FR,Basketball Shorts,Shorts,Clothing,70,67.75,2716,2100.0,0.05840258541089566,3.1620553359683794
18953,45,Email,0.12,4800.0,0.5208333333333334,United Kingdom,1309.0,10622.0,2021-12-03,Women,35-44,9,4,UK,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.33,2831,7300.0,0.12323479570702316,3.6669213139801373
18963,60,Google Ads,0.07,1500.0,1.6133333333333333,Spain,340.0,4580.0,2022-12-09,All,All,21,3,SP,Cargo pants,Pants,Clothing,80,47.42,1394,3920.0,0.07423580786026202,4.411764705882353
18987,30,Facebook,0.1,200.0,1.7,South Africa,471.0,7463.0,2021-07-23,Men,25-34,2,6,ZA,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,60.61,351,540.0,0.06311134932332842,0.42462845010615713
18996,45,YouTube,0.1,4400.0,1.25,France,1240.0,14099.0,2022-01-20,Women,25-34,20,5,FR,Track pants,Pants,Clothing,100,67.75,2716,9900.0,0.08794949996453649,3.5483870967741935
19002,15,Email,0.02,200.0,0.8,South Africa,136.0,1877.0,2023-07-09,Women,35-44,14,4,ZA,Training Crew Socks,Socks,Clothing,12,60.61,351,360.0,0.07245604688332445,1.4705882352941178
19009,30,YouTube,0.14,5600.0,2.1214285714285714,Germany,1687.0,9613.0,2023-01-16,Men,25-34,43,5,DE,Visor,Headwear,Accessories,20,83.2,3862,17480.0,0.17549152189743056,3.319502074688797
19027,15,Instagram,0.03,4900.0,1.5112244897959184,Germany,1145.0,7285.0,2022-02-24,Men,18-24,28,2,DE,Rebel Cosmic,Basketball Shoes,Shoes,115,83.2,3862,12305.0,0.1571722717913521,4.279475982532751
19028,45,Google Ads,0.02,2500.0,0.876,Spain,413.0,3066.0,2022-02-04,Men,18-24,12,3,SP,Basketball Shorts,Shorts,Clothing,70,47.42,1394,4690.0,0.13470319634703196,6.053268765133172
19041,30,Google Ads,0.11,700.0,2.257142857142857,France,855.0,11331.0,2021-03-25,Women,25-34,26,3,FR,Rebel Run,Running Shoes,Shoes,120,67.75,2716,2280.0,0.07545671167593328,0.8187134502923976
19082,30,Website,0.02,1700.0,1.1029411764705883,Spain,495.0,3140.0,2022-04-01,Men,25-34,11,1,SP,Versatile Shorts,Shorts,Clothing,65,47.42,1394,3575.0,0.15764331210191082,3.4343434343434343
19094,45,Google Ads,0.09,900.0,2.59,United Kingdom,479.0,4894.0,2023-04-18,All,All,44,3,UK,Headband,Headwear,Accessories,9,67.33,2831,3231.0,0.09787494891704128,1.8789144050104385
19100,60,Email,0.1,1600.0,2.80625,United Kingdom,924.0,9547.0,2023-04-03,All,All,34,4,UK,Rebel Court,Tennis Shoes,Shoes,70,67.33,2831,6090.0,0.09678433015606996,1.7316017316017316
19104,15,Instagram,0.21,1300.0,2.3461538461538463,Spain,710.0,10133.0,2021-05-22,Women,25-34,33,2,SP,Rebel Force,Soccer Shoes,Shoes,145,47.42,1394,4350.0,0.07006809434520872,1.8309859154929577
19111,45,Facebook,0.15,1400.0,2.9107142857142856,South Africa,527.0,5650.0,2022-11-06,Women,25-34,40,6,ZA,Golf Cap,Headwear,Accessories,25,60.61,351,5475.0,0.09327433628318584,2.6565464895635675
19119,15,Email,0.12,1900.0,2.8684210526315788,Germany,463.0,12987.0,2022-05-01,Women,35-44,47,4,DE,Rebel Sport,Watches,Accessories,150,83.2,3862,7350.0,0.035651035651035654,4.103671706263499
19137,60,Instagram,0.07,800.0,4.15625,France,286.0,5387.0,2021-06-15,Women,25-34,46,2,FR,Rebel Glow,Sunglasses,Accessories,125,67.75,2716,4125.0,0.05309077408576202,2.797202797202797
19154,45,YouTube,0.26,800.0,2.175,South Africa,881.0,8182.0,2023-12-27,Women,25-34,17,5,ZA,Undershirt,Underwear,Clothing,20,60.61,351,2540.0,0.10767538499144463,0.9080590238365494
19160,45,Email,0.11,4600.0,1.458695652173913,United Kingdom,944.0,10209.0,2023-06-04,Men,25-34,5,4,UK,Puffer Jacket,Jackets,Clothing,130,67.33,2831,11310.0,0.09246743069840337,4.872881355932203
19171,60,Website,0.02,100.0,1.1,South Africa,86.0,1456.0,2021-01-28,Women,35-44,37,1,ZA,Duffel Bag,Bags,Accessories,210,60.61,351,210.0,0.059065934065934064,1.1627906976744187
19177,30,Website,0.01,100.0,4.4,South Africa,116.0,759.0,2022-01-25,Men,18-24,42,1,ZA,Beanie,Headwear,Accessories,30,60.61,351,540.0,0.152832674571805,0.8620689655172413
19190,30,Email,0.05,1200.0,1.25,France,490.0,7771.0,2023-07-04,Men,25-34,47,4,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,2700.0,0.06305494788315533,2.4489795918367347
19205,45,Email,0.11,3200.0,2.76875,United Kingdom,588.0,12070.0,2022-08-12,All,All,38,4,UK,Crossbody Bag,Bags,Accessories,45,67.33,2831,12060.0,0.04871582435791218,5.442176870748299
19212,15,Instagram,0.04,3100.0,2.75,United Kingdom,639.0,4859.0,2022-08-31,Women,25-34,45,2,UK,Rebel Shine,Sunglasses,Accessories,75,67.33,2831,11625.0,0.13150854085202718,4.851330203442879
19219,45,Instagram,0.16,2000.0,1.6125,Spain,670.0,10888.0,2023-08-20,Men,18-24,6,2,SP,Rebel Runs Jacket,Jackets,Clothing,95,47.42,1394,5225.0,0.0615356355620867,2.985074626865672
19230,45,Instagram,0.05,1000.0,3.65,France,622.0,3413.0,2021-09-05,All,All,45,2,FR,Rebel Shine,Sunglasses,Accessories,75,67.75,2716,4650.0,0.18224435980076178,1.607717041800643
19242,45,YouTube,0.08,4200.0,3.25,United Kingdom,969.0,8781.0,2022-09-29,Men,18-24,47,5,UK,Rebel Sport,Watches,Accessories,150,67.33,2831,17850.0,0.11035189613939186,4.3343653250774
19245,15,Instagram,0.21,7400.0,1.1689189189189189,Spain,295.0,8183.0,2023-09-24,Men,25-34,47,2,SP,Rebel Sport,Watches,Accessories,150,47.42,1394,16050.0,0.036050348283025786,25.084745762711865
19251,15,YouTube,0.28,4500.0,0.944,South Africa,631.0,4592.0,2023-03-24,Women,35-44,44,5,ZA,Headband,Headwear,Accessories,9,60.61,351,8748.0,0.1374128919860627,7.131537242472266
19277,15,YouTube,0.12,2600.0,3.253846153846154,United Kingdom,373.0,10293.0,2023-10-08,Women,25-34,36,5,UK,Rebel Response,Tennis Shoes,Shoes,140,67.33,2831,11060.0,0.036238220149616245,6.970509383378016
19340,60,Facebook,0.02,3100.0,1.4112903225806452,United Kingdom,617.0,6279.0,2023-12-20,Women,35-44,11,6,UK,Versatile Shorts,Shorts,Clothing,65,67.33,2831,7475.0,0.09826405478579392,5.024311183144246
19343,45,Instagram,0.06,1800.0,2.3333333333333335,Spain,1135.0,9423.0,2023-12-22,Women,25-34,48,2,SP,Rebel Casual,Watches,Accessories,200,47.42,1394,6000.0,0.12044996285683965,1.5859030837004404
19346,60,YouTube,0.1,1000.0,2.77,France,1278.0,18188.0,2021-01-16,Women,35-44,23,5,FR,Rebel Club,Lifestyle Shoes,Shoes,130,67.75,2716,3770.0,0.07026610952276226,0.7824726134585289
19350,60,YouTube,0.13,1200.0,1.0166666666666666,Germany,1280.0,15845.0,2021-01-04,Women,35-44,19,5,DE,Joggers,Pants,Clothing,55,83.2,3862,2420.0,0.0807825812559167,0.9375
19367,30,Instagram,0.01,2700.0,0.5833333333333334,France,1.0,7760.0,2023-01-28,Women,35-44,1,2,FR,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.75,2716,4275.0,0.0001288659793814433,2700.0
19377,45,Email,0.02,100.0,2.3,South Africa,132.0,2004.0,2021-08-26,All,All,29,4,ZA,Rebel 23,Basketball Shoes,Shoes,165,60.61,351,330.0,0.0658682634730539,0.7575757575757576
19387,30,Facebook,0.21,500.0,3.48,South Africa,453.0,4300.0,2022-08-03,Men,25-34,36,6,ZA,Rebel Response,Tennis Shoes,Shoes,140,60.61,351,2240.0,0.10534883720930233,1.1037527593818985
19402,60,Facebook,0.01,2700.0,1.2944444444444445,United Kingdom,575.0,7017.0,2023-02-13,Men,25-34,7,6,UK,Fit T-Shirt,T-Shirts,Clothing,35,67.33,2831,6195.0,0.08194385064842526,4.695652173913044
19406,60,Facebook,0.08,2000.0,3.66,Germany,573.0,7746.0,2021-03-19,Women,35-44,43,6,DE,Visor,Headwear,Accessories,20,83.2,3862,9320.0,0.07397366382649109,3.4904013961605584
